,allegiance,killer,killers_house,location,method,name,episode_global_num,weights_simple
813,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
814,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
815,Smallfolk,Cersei Lannister,House Lannister,King's Landing,Wildfire,Peasant,60,0.9838129496402879
816,Smallfolk,Cersei Lannister,House Lannister,King's Landing,Wildfire,Peasant,60,0.9838129496402879
817,Smallfolk,Cersei Lannister,House Lannister,King's Landing,Bell,Peasant,60,0.9838129496402879
818,Smallfolk,Cersei Lannister,House Lannister,King's Landing,Wildfire,Peasant,60,0.9838129496402879
819,Smallfolk,Cersei Lannister,House Lannister,King's Landing,Wildfire,Peasant,60,0.9838129496402879
820,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
821,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
822,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
823,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
824,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
825,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
826,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
827,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
828,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
829,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
830,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
831,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
832,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
833,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
834,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
835,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
836,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
837,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
838,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
839,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
840,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
841,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
842,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
843,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
844,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
845,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
846,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
847,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
848,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
849,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
850,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
851,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
852,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
853,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
854,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
855,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
856,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
857,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
858,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
859,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
860,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
861,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
862,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
863,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
864,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
865,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
866,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
867,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
868,Faith Militant,Cersei Lannister,House Lannister,King's Landing,Wildfire,Faith Militant Brother,60,0.9775179856115108
869,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
870,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
871,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
872,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
873,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
874,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
875,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
876,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
877,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
878,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
879,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
880,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
881,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
882,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
883,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
884,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
885,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
886,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
887,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
888,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
889,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
890,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
891,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
892,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
893,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
894,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
895,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
896,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
897,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
898,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
899,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
900,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
901,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
902,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
903,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
904,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
905,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
906,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
907,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
908,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
909,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
910,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
911,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
912,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
913,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
914,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
915,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
916,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
917,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
918,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
919,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
920,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
921,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
922,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
923,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
924,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
925,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
926,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
927,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
928,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
929,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
930,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
931,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
932,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
933,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
934,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
935,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
936,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
937,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
938,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
939,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
940,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
941,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
942,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
943,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
944,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
945,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
946,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
947,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
948,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
949,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
950,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
951,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
952,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
953,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
954,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
955,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
956,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
957,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
958,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
959,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
960,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
961,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
962,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
963,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
964,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
965,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
966,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
967,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
968,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
969,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
970,House Tyrell,Cersei Lannister,House Lannister,King's Landing,Wildfire,Margaery Tyrell,60,0.9995503597122303
971,House Tyrell,Cersei Lannister,House Lannister,King's Landing,Wildfire,Mace Tyrell,60,0.9995503597122303
972,House Tyrell,Cersei Lannister,House Lannister,King's Landing,Wildfire,Loras Tyrell,60,0.9995503597122303
973,House Lannister,Cersei Lannister,House Lannister,King's Landing,Wildfire,Kevan Lannister,60,0.9995503597122303
974,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
975,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
976,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
977,None,Cersei Lannister,House Lannister,King's Landing,Wildfire,King's Landing Noble,60,0.9379496402877697
